Entity,Code,Day,Total confirmed deaths due to COVID-19,Total confirmed cases of COVID-19
Australia,AUS,2021-10-03,1422.0,119551.0
Australia,AUS,2021-10-04,1437.0,119551.0
Australia,AUS,2021-10-05,1455.0,119551.0
Australia,AUS,2021-10-06,1470.0,119551.0
Australia,AUS,2021-10-07,1493.0,119551.0
Australia,AUS,2021-10-08,1504.0,119551.0
Australia,AUS,2021-10-09,1526.0,119551.0
Australia,AUS,2021-10-10,1541.0,134832.0
Australia,AUS,2021-10-11,1555.0,134832.0
Australia,AUS,2021-10-12,1571.0,134832.0
Australia,AUS,2021-10-13,1585.0,134832.0
Australia,AUS,2021-10-14,1596.0,134832.0
Australia,AUS,2021-10-15,1617.0,134832.0
Australia,AUS,2021-10-16,1635.0,134832.0
Australia,AUS,2021-10-17,1646.0,150179.0
Australia,AUS,2021-10-18,1665.0,150179.0
Australia,AUS,2021-10-19,1681.0,150179.0
Australia,AUS,2021-10-20,1693.0,150179.0
Australia,AUS,2021-10-21,1712.0,150179.0
Australia,AUS,2021-10-22,1725.0,150179.0
Australia,AUS,2021-10-23,1742.0,150179.0
Australia,AUS,2021-10-24,1754.0,163938.0
Australia,AUS,2021-10-25,1780.0,163938.0
Australia,AUS,2021-10-26,1793.0,163938.0
Australia,AUS,2021-10-27,1804.0,163938.0
Australia,AUS,2021-10-28,1821.0,163938.0
Australia,AUS,2021-10-29,1836.0,163938.0
Australia,AUS,2021-10-30,1848.0,163938.0
Australia,AUS,2021-10-31,1866.0,173984.0
Australia,AUS,2021-11-01,1876.0,173984.0
Australia,AUS,2021-11-02,1893.0,173984.0
Australia,AUS,2021-11-03,1903.0,173984.0
Australia,AUS,2021-11-04,1917.0,173984.0
Australia,AUS,2021-11-05,1930.0,173984.0
Australia,AUS,2021-11-06,1945.0,173984.0
Australia,AUS,2021-11-07,1963.0,183650.0
Australia,AUS,2021-11-08,1973.0,183650.0
Australia,AUS,2021-11-09,1984.0,183650.0
Australia,AUS,2021-11-10,1994.0,183650.0
Australia,AUS,2021-11-11,2004.0,183650.0
Australia,AUS,2021-11-12,2011.0,183650.0
Australia,AUS,2021-11-13,2021.0,183650.0
Australia,AUS,2021-11-14,2029.0,192351.0
Australia,AUS,2021-11-15,2036.0,192351.0
Australia,AUS,2021-11-16,2046.0,192351.0
Australia,AUS,2021-11-17,2062.0,192351.0
Australia,AUS,2021-11-18,2072.0,192351.0
Australia,AUS,2021-11-19,2085.0,192351.0
Australia,AUS,2021-11-20,2096.0,192351.0
Australia,AUS,2021-11-21,2110.0,201681.0
Australia,AUS,2021-11-22,2118.0,201681.0
Australia,AUS,2021-11-23,2126.0,201681.0
Australia,AUS,2021-11-24,2138.0,201681.0
Australia,AUS,2021-11-25,2144.0,201681.0
Australia,AUS,2021-11-26,2152.0,201681.0
Australia,AUS,2021-11-27,2157.0,201681.0
Australia,AUS,2021-11-28,2166.0,211425.0
Australia,AUS,2021-11-29,2171.0,211425.0
Australia,AUS,2021-11-30,2177.0,211425.0
Australia,AUS,2021-12-01,2186.0,211425.0
Australia,AUS,2021-12-02,2193.0,211425.0
Australia,AUS,2021-12-03,2200.0,211425.0
Australia,AUS,2021-12-04,2206.0,211425.0
Australia,AUS,2021-12-05,2218.0,221951.0
Australia,AUS,2021-12-06,2222.0,221951.0
Australia,AUS,2021-12-07,2227.0,221951.0
Australia,AUS,2021-12-08,2233.0,221951.0
Australia,AUS,2021-12-09,2239.0,221951.0
Australia,AUS,2021-12-10,2245.0,221951.0
Australia,AUS,2021-12-11,2248.0,221951.0
Australia,AUS,2021-12-12,2254.0,235354.0
Australia,AUS,2021-12-13,2263.0,235354.0
Australia,AUS,2021-12-14,2273.0,235354.0
Australia,AUS,2021-12-15,2281.0,235354.0
Australia,AUS,2021-12-16,2287.0,235354.0
Australia,AUS,2021-12-17,2293.0,235354.0
Australia,AUS,2021-12-18,2305.0,235354.0
Australia,AUS,2021-12-19,2308.0,266843.0
Australia,AUS,2021-12-20,2318.0,266843.0
Australia,AUS,2021-12-21,2328.0,266843.0
Australia,AUS,2021-12-22,2339.0,266843.0
Australia,AUS,2021-12-23,2348.0,266843.0
Australia,AUS,2021-12-24,2355.0,266843.0
Australia,AUS,2021-12-25,2366.0,266843.0
Australia,AUS,2021-12-26,2377.0,366607.0
Australia,AUS,2021-12-27,2388.0,366607.0
Australia,AUS,2021-12-28,2397.0,366607.0
Australia,AUS,2021-12-29,2410.0,366607.0
Australia,AUS,2021-12-30,2429.0,366607.0
Australia,AUS,2021-12-31,2443.0,366607.0
Australia,AUS,2022-01-01,2460.0,366607.0
Australia,AUS,2022-01-02,2480.0,656221.0
Australia,AUS,2022-01-03,2498.0,656221.0
Australia,AUS,2022-01-04,2516.0,656221.0
Australia,AUS,2022-01-05,2541.0,656221.0
Australia,AUS,2022-01-06,2564.0,656221.0
Australia,AUS,2022-01-07,2600.0,656221.0
Australia,AUS,2022-01-08,2650.0,656221.0
Australia,AUS,2022-01-09,2699.0,1245034.0
Australia,AUS,2022-01-10,2739.0,1245034.0
Australia,AUS,2022-01-11,2793.0,1245034.0
Australia,AUS,2022-01-12,2849.0,1245034.0
Australia,AUS,2022-01-13,2919.0,1245034.0
Australia,AUS,2022-01-14,2995.0,1245034.0
Australia,AUS,2022-01-15,3063.0,1245034.0
Australia,AUS,2022-01-16,3139.0,1707359.0
Australia,AUS,2022-01-17,3232.0,1707359.0
Australia,AUS,2022-01-18,3319.0,1707359.0
Australia,AUS,2022-01-19,3395.0,1707359.0
Australia,AUS,2022-01-20,3486.0,1707359.0
Australia,AUS,2022-01-21,3600.0,1707359.0
Australia,AUS,2022-01-22,3701.0,1707359.0
Australia,AUS,2022-01-23,3799.0,2055319.0
Australia,AUS,2022-01-24,3887.0,2055319.0
Australia,AUS,2022-01-25,3998.0,2055319.0
Australia,AUS,2022-01-26,4091.0,2055319.0
Australia,AUS,2022-01-27,4180.0,2055319.0
Australia,AUS,2022-01-28,4287.0,2055319.0
Australia,AUS,2022-01-29,4381.0,2055319.0
Australia,AUS,2022-01-30,4469.0,2323136.0
Australia,AUS,2022-01-31,4556.0,2323136.0
Australia,AUS,2022-02-01,4657.0,2323136.0
Australia,AUS,2022-02-02,4731.0,2323136.0
Australia,AUS,2022-02-03,4817.0,2323136.0
Australia,AUS,2022-02-04,4911.0,2323136.0
Australia,AUS,2022-02-05,4988.0,2323136.0
Australia,AUS,2022-02-06,5050.0,2524248.0
Australia,AUS,2022-02-07,5116.0,2524248.0
Australia,AUS,2022-02-08,5180.0,2524248.0
Australia,AUS,2022-02-09,5257.0,2524248.0
Australia,AUS,2022-02-10,5317.0,2524248.0
Australia,AUS,2022-02-11,5370.0,2524248.0
Australia,AUS,2022-02-12,5434.0,2524248.0
Australia,AUS,2022-02-13,5486.0,2696002.0
Australia,AUS,2022-02-14,5540.0,2696002.0
Australia,AUS,2022-02-15,5587.0,2696002.0
Australia,AUS,2022-02-16,5627.0,2696002.0
Australia,AUS,2022-02-17,5670.0,2696002.0
Australia,AUS,2022-02-18,5720.0,2696002.0
Australia,AUS,2022-02-19,5774.0,2696002.0
Australia,AUS,2022-02-20,5810.0,2856431.0
Australia,AUS,2022-02-21,5841.0,2856431.0
Australia,AUS,2022-02-22,5866.0,2856431.0
Australia,AUS,2022-02-23,5909.0,2856431.0
Australia,AUS,2022-02-24,5955.0,2856431.0
Australia,AUS,2022-02-25,5987.0,2856431.0
Australia,AUS,2022-02-26,6028.0,2856431.0
Australia,AUS,2022-02-27,6052.0,3016833.0
Australia,AUS,2022-02-28,6085.0,3016833.0
Australia,AUS,2022-03-01,6104.0,3016833.0
Australia,AUS,2022-03-02,6131.0,3016833.0
Australia,AUS,2022-03-03,6156.0,3016833.0
Australia,AUS,2022-03-04,6164.0,3016833.0
Australia,AUS,2022-03-05,6186.0,3016833.0
Australia,AUS,2022-03-06,6203.0,3212550.0
Australia,AUS,2022-03-07,6223.0,3212550.0
Australia,AUS,2022-03-08,6242.0,3212550.0
Australia,AUS,2022-03-09,6266.0,3212550.0
Australia,AUS,2022-03-10,6280.0,3212550.0
Australia,AUS,2022-03-11,6293.0,3212550.0
Australia,AUS,2022-03-12,6313.0,3212550.0
Australia,AUS,2022-03-13,6343.0,3454398.0
Australia,AUS,2022-03-14,6360.0,3454398.0
Australia,AUS,2022-03-15,6381.0,3454398.0
Australia,AUS,2022-03-16,6398.0,3454398.0
Australia,AUS,2022-03-17,6425.0,3454398.0
Australia,AUS,2022-03-18,6445.0,3454398.0
Australia,AUS,2022-03-19,6460.0,3454398.0
Australia,AUS,2022-03-20,6482.0,3781638.0
Australia,AUS,2022-03-21,6500.0,3781638.0
Australia,AUS,2022-03-22,6519.0,3781638.0
Australia,AUS,2022-03-23,6541.0,3781638.0
Australia,AUS,2022-03-24,6567.0,3781638.0
Australia,AUS,2022-03-25,6587.0,3781638.0
Australia,AUS,2022-03-26,6611.0,3781638.0
Australia,AUS,2022-03-27,6631.0,4167400.0
Australia,AUS,2022-03-28,6662.0,4167400.0
Australia,AUS,2022-03-29,6690.0,4167400.0
Australia,AUS,2022-03-30,6721.0,4167400.0
Australia,AUS,2022-03-31,6746.0,4167400.0
Australia,AUS,2022-04-01,6776.0,4167400.0
Australia,AUS,2022-04-02,6804.0,4167400.0
Australia,AUS,2022-04-03,6831.0,4563382.0
Australia,AUS,2020-02-10,,15.0
Australia,AUS,2020-02-11,,15.0
Australia,AUS,2020-02-12,,15.0
Australia,AUS,2020-02-13,,15.0
Australia,AUS,2020-02-14,,15.0
Australia,AUS,2020-02-15,,15.0
Australia,AUS,2020-02-16,,15.0
Australia,AUS,2020-02-17,,15.0
Australia,AUS,2020-02-18,,15.0
Australia,AUS,2020-02-19,,15.0
Australia,AUS,2020-02-20,,15.0
Australia,AUS,2020-02-21,,15.0
Australia,AUS,2020-02-22,,21.0
Australia,AUS,2020-02-23,,22.0
Australia,AUS,2020-02-24,,22.0
Australia,AUS,2020-02-25,,22.0
Australia,AUS,2020-02-26,,23.0
Australia,AUS,2020-02-27,,23.0
Australia,AUS,2020-02-28,,23.0
Australia,AUS,2020-02-29,,25.0
Australia,AUS,2020-03-01,,25.0
Austria,AUT,2020-03-14,1.0,407.0
Austria,AUT,2020-03-15,1.0,588.0
Austria,AUT,2020-03-16,2.0,771.0
Austria,AUT,2020-03-17,3.0,941.0
Austria,AUT,2020-03-18,6.0,976.0
Austria,AUT,2020-03-19,7.0,1016.0
Austria,AUT,2020-03-20,10.0,1045.0
Austria,AUT,2020-03-21,12.0,1079.0
Austria,AUT,2020-03-22,15.0,1132.0
Austria,AUT,2020-03-23,18.0,1214.0
Austria,AUT,2020-03-24,22.0,1288.0
Austria,AUT,2020-03-25,30.0,1841.0
Austria,AUT,2020-03-26,38.0,2486.0
Austria,AUT,2020-03-27,44.0,3154.0
Austria,AUT,2020-03-28,53.0,4162.0
Austria,AUT,2020-03-29,66.0,4946.0
Austria,AUT,2020-03-30,78.0,5556.0
Austria,AUT,2020-03-31,91.0,6100.0
Austria,AUT,2020-04-01,109.0,6764.0
Austria,AUT,2020-04-02,124.0,7311.0
Austria,AUT,2020-04-03,135.0,7857.0
Austria,AUT,2020-04-04,153.0,8290.0
Austria,AUT,2020-04-05,169.0,8699.0
Austria,AUT,2020-04-06,187.0,8947.0
Austria,AUT,2020-04-07,207.0,9130.0
Austria,AUT,2020-04-08,235.0,9433.0
Austria,AUT,2020-04-09,261.0,9721.0
Austria,AUT,2020-04-10,277.0,10008.0
Austria,AUT,2020-04-11,299.0,10284.0
Austria,AUT,2020-04-12,320.0,10641.0
Austria,AUT,2020-04-13,337.0,10844.0
Austria,AUT,2020-04-14,348.0,10955.0
Austria,AUT,2020-04-15,369.0,11042.0
Austria,AUT,2020-04-16,381.0,11191.0
Austria,AUT,2020-04-17,397.0,11319.0
Austria,AUT,2020-04-18,417.0,11431.0
Austria,AUT,2020-04-19,431.0,11530.0
Austria,AUT,2020-04-20,448.0,11589.0
Austria,AUT,2020-04-21,465.0,11636.0
Austria,AUT,2020-04-22,474.0,11701.0
Austria,AUT,2020-04-23,491.0,11771.0
Austria,AUT,2020-04-24,503.0,11841.0
Austria,AUT,2020-04-25,510.0,11901.0
Austria,AUT,2020-04-26,516.0,11980.0
Austria,AUT,2020-04-27,529.0,12042.0
Austria,AUT,2020-04-28,538.0,12078.0
Austria,AUT,2020-04-29,544.0,12146.0
Austria,AUT,2020-04-30,558.0,12195.0
Austria,AUT,2020-05-01,565.0,12255.0
Austria,AUT,2020-05-02,572.0,12309.0
Austria,AUT,2020-05-03,576.0,12346.0
Austria,AUT,2020-05-04,579.0,12374.0
Austria,AUT,2020-05-05,587.0,12386.0
Austria,AUT,2020-05-06,591.0,12416.0
Austria,AUT,2020-05-07,594.0,12470.0
Austria,AUT,2020-05-08,601.0,12516.0
Austria,AUT,2020-05-09,604.0,12556.0
Austria,AUT,2020-05-10,609.0,12605.0
Austria,AUT,2020-05-11,616.0,12635.0
Austria,AUT,2020-05-12,619.0,12650.0
Austria,AUT,2020-05-13,622.0,12715.0
Austria,AUT,2020-05-14,623.0,12753.0
Austria,AUT,2020-05-15,626.0,12805.0
Austria,AUT,2020-05-16,629.0,12859.0
Austria,AUT,2020-05-17,629.0,12934.0
Austria,AUT,2020-05-18,630.0,12949.0
Austria,AUT,2020-05-19,632.0,12975.0
Austria,AUT,2020-05-20,635.0,13033.0
Austria,AUT,2020-05-21,636.0,13094.0
Austria,AUT,2020-05-22,639.0,13124.0
Austria,AUT,2020-05-23,642.0,13155.0
Austria,AUT,2020-05-24,646.0,13183.0
Austria,AUT,2020-05-25,647.0,13207.0
Austria,AUT,2020-05-26,648.0,13238.0
Austria,AUT,2020-05-27,650.0,13263.0
Austria,AUT,2020-05-28,654.0,13285.0
Austria,AUT,2020-05-29,655.0,13335.0
Austria,AUT,2020-05-30,656.0,13354.0
Austria,AUT,2020-05-31,658.0,13396.0
Austria,AUT,2020-06-01,658.0,13428.0
Austria,AUT,2020-06-02,662.0,13433.0
Austria,AUT,2020-06-03,663.0,13452.0
Austria,AUT,2020-06-04,666.0,13468.0
Austria,AUT,2020-06-05,669.0,13521.0
Austria,AUT,2020-06-06,672.0,13538.0
Austria,AUT,2020-06-07,674.0,13604.0
Austria,AUT,2020-06-08,675.0,13635.0
Austria,AUT,2020-06-09,676.0,13660.0
Austria,AUT,2020-06-10,679.0,13684.0
Austria,AUT,2020-06-11,681.0,13699.0
Austria,AUT,2020-06-12,683.0,13733.0
Austria,AUT,2020-06-13,684.0,13755.0
Austria,AUT,2020-06-14,686.0,13792.0
Austria,AUT,2020-06-15,687.0,13814.0
Austria,AUT,2020-06-16,692.0,13832.0
Austria,AUT,2020-06-17,697.0,13885.0
Austria,AUT,2020-06-18,700.0,13904.0
Austria,AUT,2020-06-19,701.0,13935.0
Austria,AUT,2020-06-20,701.0,13967.0
Austria,AUT,2020-06-21,703.0,14019.0
Austria,AUT,2020-06-22,705.0,14051.0
Austria,AUT,2020-06-23,707.0,14080.0
Austria,AUT,2020-06-24,710.0,14111.0
Austria,AUT,2020-06-25,712.0,14154.0
Austria,AUT,2020-06-26,716.0,14189.0
Austria,AUT,2020-06-27,718.0,14233.0
Austria,AUT,2020-06-28,719.0,14307.0
Austria,AUT,2020-06-29,722.0,14352.0
Austria,AUT,2020-06-30,724.0,14414.0
Austria,AUT,2020-07-01,725.0,14463.0
Austria,AUT,2020-07-02,725.0,14564.0
Austria,AUT,2020-07-03,726.0,14659.0
Austria,AUT,2020-07-04,729.0,14738.0
Austria,AUT,2020-07-05,730.0,14872.0
Austria,AUT,2020-07-06,733.0,14978.0
Austria,AUT,2020-07-07,733.0,15054.0
Austria,AUT,2020-07-08,734.0,15122.0
Austria,AUT,2020-07-09,734.0,15213.0
Austria,AUT,2020-07-10,734.0,15331.0
Austria,AUT,2020-07-11,735.0,15403.0
Austria,AUT,2020-07-12,735.0,15508.0
Austria,AUT,2020-07-13,738.0,15598.0
Austria,AUT,2020-07-14,740.0,15650.0
Austria,AUT,2020-07-15,742.0,15749.0
Austria,AUT,2020-07-16,742.0,15872.0
Austria,AUT,2020-07-17,743.0,16001.0
Austria,AUT,2020-07-18,744.0,16142.0
Austria,AUT,2020-07-19,744.0,16266.0
Austria,AUT,2020-07-20,744.0,16347.0
Austria,AUT,2020-07-21,749.0,16434.0
Austria,AUT,2020-07-22,751.0,16524.0
Austria,AUT,2020-07-23,751.0,16661.0
Austria,AUT,2020-07-24,752.0,16823.0
Austria,AUT,2020-07-25,754.0,16940.0
Austria,AUT,2020-07-26,754.0,17093.0
Austria,AUT,2020-07-27,756.0,17205.0
Austria,AUT,2020-07-28,756.0,17306.0
Austria,AUT,2020-07-29,759.0,17401.0
Austria,AUT,2020-07-30,759.0,17554.0
Austria,AUT,2020-07-31,760.0,17656.0
Austria,AUT,2020-08-01,764.0,17846.0
Austria,AUT,2020-08-02,767.0,17969.0
Austria,AUT,2020-08-03,770.0,18031.0
Austria,AUT,2020-08-04,772.0,18101.0
Austria,AUT,2020-08-05,773.0,18194.0
Austria,AUT,2020-08-06,773.0,18277.0
Austria,AUT,2020-08-07,774.0,18436.0
Austria,AUT,2020-08-08,776.0,18555.0
Austria,AUT,2020-08-09,780.0,18645.0
Austria,AUT,2020-08-10,782.0,18749.0
Austria,AUT,2020-08-11,783.0,18821.0
Austria,AUT,2020-08-12,783.0,18979.0
Austria,AUT,2020-08-13,785.0,19166.0
Austria,AUT,2020-08-14,787.0,19356.0
Austria,AUT,2020-08-15,790.0,19607.0
Austria,AUT,2020-08-16,791.0,19955.0
Austria,AUT,2020-08-17,792.0,20111.0
Austria,AUT,2020-08-18,793.0,20280.0
Austria,AUT,2020-08-19,794.0,20537.0
Austria,AUT,2020-08-20,796.0,20789.0
Austria,AUT,2020-08-21,798.0,21136.0
Austria,AUT,2020-08-22,799.0,21467.0
Austria,AUT,2020-08-23,802.0,21767.0
Austria,AUT,2020-08-24,804.0,21996.0
Austria,AUT,2020-08-25,806.0,22189.0
Austria,AUT,2020-08-26,811.0,22432.0
Austria,AUT,2020-08-27,811.0,22733.0
Austria,AUT,2020-08-28,811.0,23052.0
Austria,AUT,2020-08-29,811.0,23276.0
Austria,AUT,2020-08-30,812.0,23671.0
Austria,AUT,2020-08-31,812.0,23908.0
Austria,AUT,2020-09-01,812.0,24132.0
Austria,AUT,2020-09-02,815.0,24351.0
Austria,AUT,2020-09-03,817.0,24637.0
Austria,AUT,2020-09-04,819.0,25066.0
Austria,AUT,2020-09-05,820.0,25432.0
Austria,AUT,2020-09-06,825.0,25812.0
Austria,AUT,2020-09-07,826.0,26029.0
Austria,AUT,2020-09-08,828.0,26396.0
Austria,AUT,2020-09-09,828.0,26792.0
Austria,AUT,2020-09-10,829.0,27344.0
Austria,AUT,2020-09-11,830.0,28036.0
Austria,AUT,2020-09-12,834.0,28633.0
Austria,AUT,2020-09-13,838.0,29562.0
Austria,AUT,2020-09-14,842.0,29976.0
Austria,AUT,2020-09-15,843.0,30390.0
Austria,AUT,2020-09-16,844.0,31210.0
Austria,AUT,2020-09-17,844.0,31933.0
Austria,AUT,2020-09-18,849.0,32787.0
Austria,AUT,2020-09-19,854.0,33593.0
Austria,AUT,2020-09-20,858.0,34468.0
Austria,AUT,2020-09-21,861.0,35134.0
Austria,AUT,2020-09-22,866.0,35605.0
Austria,AUT,2020-09-23,870.0,36186.0
Austria,AUT,2020-09-24,873.0,36905.0
Austria,AUT,2020-09-25,878.0,37709.0
Austria,AUT,2020-09-26,884.0,38367.0
Austria,AUT,2020-09-27,889.0,39129.0
Austria,AUT,2020-09-28,894.0,39720.0
Austria,AUT,2020-09-29,900.0,40266.0
Austria,AUT,2020-09-30,902.0,41004.0
Austria,AUT,2020-10-01,908.0,41763.0
Austria,AUT,2020-10-02,911.0,42616.0
Austria,AUT,2020-10-03,919.0,43406.0
Austria,AUT,2020-10-04,925.0,44420.0
Austria,AUT,2020-10-05,930.0,45139.0
Austria,AUT,2020-10-06,940.0,45877.0
Austria,AUT,2020-10-07,949.0,46803.0
Austria,AUT,2020-10-08,961.0,47879.0
Austria,AUT,2020-10-09,969.0,49153.0
Austria,AUT,2020-10-10,979.0,50262.0
Austria,AUT,2020-10-11,988.0,51522.0
Austria,AUT,2020-10-12,996.0,52536.0
Austria,AUT,2020-10-13,1009.0,53367.0
Austria,AUT,2020-10-14,1019.0,54509.0
Austria,AUT,2020-10-15,1026.0,55830.0
Austria,AUT,2020-10-16,1034.0,57266.0
Austria,AUT,2020-10-17,1040.0,58787.0
Austria,AUT,2020-10-18,1050.0,60581.0
Austria,AUT,2020-10-19,1066.0,62067.0
Austria,AUT,2020-10-20,1075.0,63264.0
Austria,AUT,2020-10-21,1090.0,64911.0
Austria,AUT,2020-10-22,1103.0,66887.0
Austria,AUT,2020-10-23,1123.0,69540.0
Austria,AUT,2020-10-24,1142.0,72771.0
Austria,AUT,2020-10-25,1162.0,76114.0
Austria,AUT,2020-10-26,1179.0,79084.0
Austria,AUT,2020-10-27,1201.0,81556.0
Austria,AUT,2020-10-28,1227.0,84336.0
Austria,AUT,2020-10-29,1258.0,88706.0
Austria,AUT,2020-10-30,1293.0,93171.0
Austria,AUT,2020-10-31,1336.0,98217.0
Austria,AUT,2020-11-01,1376.0,103932.0
Austria,AUT,2020-11-02,1429.0,108721.0
Austria,AUT,2020-11-03,1462.0,113195.0
Austria,AUT,2020-11-04,1503.0,118383.0
Austria,AUT,2020-11-05,1558.0,124744.0
Austria,AUT,2020-11-06,1622.0,131854.0
Austria,AUT,2020-11-07,1681.0,138805.0
Austria,AUT,2020-11-08,1729.0,146894.0
Austria,AUT,2020-11-09,1804.0,152217.0
Austria,AUT,2020-11-10,1859.0,157962.0
Austria,AUT,2020-11-11,1940.0,164208.0
Austria,AUT,2020-11-12,2011.0,171644.0
Austria,AUT,2020-11-13,2100.0,180814.0
Austria,AUT,2020-11-14,2201.0,189070.0
Austria,AUT,2020-11-15,2300.0,196085.0
Austria,AUT,2020-11-16,2397.0,201179.0
Austria,AUT,2020-11-17,2481.0,205790.0
Austria,AUT,2020-11-18,2583.0,211862.0
Austria,AUT,2020-11-19,2688.0,219382.0
Austria,AUT,2020-11-20,2783.0,225816.0
Austria,AUT,2020-11-21,2900.0,232419.0
Austria,AUT,2020-11-22,3027.0,238882.0
Austria,AUT,2020-11-23,3144.0,244033.0
Austria,AUT,2020-11-24,3249.0,246470.0
Austria,AUT,2020-11-25,3373.0,251077.0
Austria,AUT,2020-11-26,3478.0,256814.0
Austria,AUT,2020-11-27,3599.0,262202.0
Austria,AUT,2020-11-28,3719.0,267219.0
Austria,AUT,2020-11-29,3849.0,271456.0
Austria,AUT,2020-11-30,3985.0,275191.0
Austria,AUT,2020-12-01,4107.0,277581.0
Austria,AUT,2020-12-02,4242.0,280955.0
Austria,AUT,2020-12-03,4385.0,284892.0
Austria,AUT,2020-12-04,4522.0,288459.0
Austria,AUT,2020-12-05,4667.0,292113.0
Austria,AUT,2020-12-06,4806.0,295705.0
Austria,AUT,2020-12-07,4929.0,298571.0
Austria,AUT,2020-12-08,5034.0,300637.0
Austria,AUT,2020-12-09,5165.0,303147.0
Austria,AUT,2020-12-10,5282.0,305778.0
Austria,AUT,2020-12-11,5415.0,308258.0
Austria,AUT,2020-12-12,5538.0,311347.0
Austria,AUT,2020-12-13,5677.0,314181.0
Austria,AUT,2020-12-14,5782.0,316819.0
Austria,AUT,2020-12-15,5887.0,319324.0
Austria,AUT,2020-12-16,6001.0,322065.0
Austria,AUT,2020-12-17,6098.0,324823.0
Austria,AUT,2020-12-18,6203.0,327212.0
Austria,AUT,2020-12-19,6311.0,329161.0
Austria,AUT,2020-12-20,6406.0,331311.0
Austria,AUT,2020-12-21,6500.0,332815.0
Austria,AUT,2020-12-22,6591.0,334168.0
Austria,AUT,2020-12-23,6681.0,336264.0
Austria,AUT,2020-12-24,6794.0,338805.0
Austria,AUT,2020-12-25,6893.0,341648.0
Austria,AUT,2020-12-26,6979.0,343449.0
Austria,AUT,2020-12-27,7049.0,344732.0
Austria,AUT,2020-12-28,7143.0,345889.0
Austria,AUT,2020-12-29,7207.0,347585.0
Austria,AUT,2020-12-30,7296.0,349692.0
Austria,AUT,2020-12-31,7379.0,352657.0
Austria,AUT,2021-01-01,7457.0,355358.0
Austria,AUT,2021-01-02,7530.0,357359.0
Austria,AUT,2021-01-03,7599.0,358944.0
Austria,AUT,2021-01-04,7668.0,360576.0
Austria,AUT,2021-01-05,7725.0,362461.0
Austria,AUT,2021-01-06,7800.0,364746.0
Austria,AUT,2021-01-07,7860.0,367696.0
Austria,AUT,2021-01-08,7929.0,369778.0
Austria,AUT,2021-01-09,8000.0,371764.0
Austria,AUT,2021-01-10,8052.0,374048.0
Austria,AUT,2021-01-11,8101.0,375590.0
Austria,AUT,2021-01-12,8161.0,376975.0
Austria,AUT,2021-01-13,8230.0,378661.0
Austria,AUT,2021-01-14,8302.0,380798.0
Austria,AUT,2021-01-15,8366.0,382444.0
Austria,AUT,2021-01-16,8427.0,383975.0
Austria,AUT,2021-01-17,8490.0,385518.0
Austria,AUT,2021-01-18,8560.0,386835.0
Austria,AUT,2021-01-19,8611.0,387843.0
Austria,AUT,2021-01-20,8676.0,389457.0
Austria,AUT,2021-01-21,8733.0,391103.0
Austria,AUT,2021-01-22,8777.0,392836.0
Austria,AUT,2021-01-23,8841.0,394613.0
Austria,AUT,2021-01-24,8891.0,396046.0
Austria,AUT,2021-01-25,8961.0,397302.0
Austria,AUT,2021-01-26,9011.0,398240.0
Austria,AUT,2021-01-27,9064.0,399650.0
Austria,AUT,2021-01-28,9121.0,401216.0
Austria,AUT,2021-01-29,9172.0,402676.0
Austria,AUT,2021-01-30,9222.0,404082.0
Austria,AUT,2021-01-31,9278.0,405558.0
Austria,AUT,2021-02-01,9323.0,406647.0
Austria,AUT,2021-02-02,9380.0,407777.0
Austria,AUT,2021-02-03,9431.0,408987.0
Austria,AUT,2021-02-04,9489.0,410615.0
Austria,AUT,2021-02-05,9525.0,412122.0
Austria,AUT,2021-02-06,9563.0,413382.0
Austria,AUT,2021-02-07,9599.0,414739.0
Austria,AUT,2021-02-08,9638.0,415884.0
Austria,AUT,2021-02-09,9678.0,416877.0
Austria,AUT,2021-02-10,9715.0,418098.0
Austria,AUT,2021-02-11,9755.0,419552.0
Austria,AUT,2021-02-12,9796.0,421204.0
Austria,AUT,2021-02-13,9833.0,422755.0
Austria,AUT,2021-02-14,9867.0,424012.0
Austria,AUT,2021-02-15,9902.0,425173.0
Austria,AUT,2021-02-16,9931.0,426339.0
Austria,AUT,2021-02-17,9965.0,427822.0
Austria,AUT,2021-02-18,9993.0,429462.0
Austria,AUT,2021-02-19,10031.0,431344.0
Austria,AUT,2021-02-20,10061.0,433033.0
Austria,AUT,2021-02-21,10084.0,435117.0
Austria,AUT,2021-02-22,10118.0,436759.0
Austria,AUT,2021-02-23,10149.0,437975.0
Austria,AUT,2021-02-24,10185.0,439854.0
Austria,AUT,2021-02-25,10221.0,441804.0
Austria,AUT,2021-02-26,10256.0,444240.0
Austria,AUT,2021-02-27,10284.0,446113.0
Austria,AUT,2021-02-28,10309.0,448598.0
Austria,AUT,2021-03-01,10341.0,450806.0
Austria,AUT,2021-03-02,10373.0,452202.0
Austria,AUT,2021-03-03,10395.0,454371.0
Austria,AUT,2021-03-04,10425.0,456810.0
Austria,AUT,2021-03-05,10451.0,459193.0
Austria,AUT,2021-03-06,10475.0,461535.0
Austria,AUT,2021-03-07,10505.0,464277.0
Austria,AUT,2021-03-08,10539.0,466514.0
Austria,AUT,2021-03-09,10562.0,468458.0
Austria,AUT,2021-03-10,10586.0,470960.0
Austria,AUT,2021-03-11,10617.0,473355.0
