Entity,Code,Day,containment_index
Norway,NOR,2020-03-11,19.05
Norway,NOR,2020-03-12,28.57
Norway,NOR,2020-03-13,28.57
Norway,NOR,2020-03-14,32.14
Norway,NOR,2020-03-15,35.71
Norway,NOR,2020-03-16,41.07
Norway,NOR,2020-03-17,41.07
Norway,NOR,2020-03-18,41.07
Norway,NOR,2020-03-19,42.86
Norway,NOR,2020-03-20,42.86
Norway,NOR,2020-03-21,42.86
Norway,NOR,2020-03-22,42.86
Norway,NOR,2020-03-23,42.86
Norway,NOR,2020-03-24,53.57
Norway,NOR,2020-03-25,53.57
Norway,NOR,2020-03-26,53.57
Norway,NOR,2020-03-27,53.57
Norway,NOR,2020-03-28,53.57
Norway,NOR,2020-03-29,53.57
Norway,NOR,2020-03-30,53.57
Norway,NOR,2020-03-31,53.57
Norway,NOR,2020-04-01,57.14
Norway,NOR,2020-04-02,57.14
Norway,NOR,2020-04-03,57.14
Norway,NOR,2020-04-04,57.14
Norway,NOR,2020-04-05,57.14
Norway,NOR,2020-04-06,57.14
Norway,NOR,2020-04-07,57.14
Norway,NOR,2020-04-08,57.14
Norway,NOR,2020-04-09,57.14
Norway,NOR,2020-04-10,57.14
Norway,NOR,2020-04-11,57.14
Norway,NOR,2020-04-12,57.14
Norway,NOR,2020-04-13,57.14
Norway,NOR,2020-04-14,57.14
Norway,NOR,2020-04-15,57.14
Norway,NOR,2020-04-16,57.14
Norway,NOR,2020-04-17,57.14
Norway,NOR,2020-04-18,57.14
Norway,NOR,2020-04-19,57.14
Norway,NOR,2020-04-20,53.57
Norway,NOR,2020-04-21,51.79
Norway,NOR,2020-04-22,51.79
Norway,NOR,2020-04-23,51.79
Norway,NOR,2020-04-24,51.79
Norway,NOR,2020-04-25,51.79
Norway,NOR,2020-04-26,51.79
Norway,NOR,2020-04-27,49.4
Norway,NOR,2020-04-28,49.4
Norway,NOR,2020-04-29,49.4
Norway,NOR,2020-04-30,49.4
Norway,NOR,2020-05-01,49.4
Norway,NOR,2020-05-02,49.4
Norway,NOR,2020-05-03,49.4
Norway,NOR,2020-05-04,49.4
Norway,NOR,2020-05-05,49.4
Norway,NOR,2020-05-06,49.4
Norway,NOR,2020-05-07,49.4
Norway,NOR,2020-05-08,49.4
Norway,NOR,2020-05-09,49.4
Norway,NOR,2020-05-10,49.4
Norway,NOR,2020-05-11,47.02
Norway,NOR,2020-05-12,47.02
Norway,NOR,2020-05-13,47.02
Norway,NOR,2020-05-14,43.45
Norway,NOR,2020-05-15,43.45
Norway,NOR,2020-05-16,43.45
Norway,NOR,2020-05-17,43.45
Norway,NOR,2020-05-18,43.45
Norway,NOR,2020-05-19,43.45
Norway,NOR,2020-05-20,43.45
Norway,NOR,2020-05-21,43.45
Norway,NOR,2020-05-22,43.45
Norway,NOR,2020-05-23,43.45
Norway,NOR,2020-05-24,43.45
Norway,NOR,2020-05-25,43.45
Norway,NOR,2020-05-26,43.45
Norway,NOR,2020-05-27,43.45
Norway,NOR,2020-05-28,43.45
Norway,NOR,2020-05-29,43.45
Norway,NOR,2020-05-30,43.45
Norway,NOR,2020-05-31,43.45
Norway,NOR,2020-06-01,43.45
Norway,NOR,2020-06-02,39.88
Norway,NOR,2020-06-03,39.88
Norway,NOR,2020-06-04,39.88
Norway,NOR,2020-06-05,39.88
Norway,NOR,2020-06-06,39.88
Norway,NOR,2020-06-07,39.88
Norway,NOR,2020-06-08,39.88
Norway,NOR,2020-06-09,39.88
Norway,NOR,2020-06-10,39.88
Norway,NOR,2020-06-11,39.88
Norway,NOR,2020-06-12,39.88
Norway,NOR,2020-06-13,39.88
Norway,NOR,2020-06-14,39.88
Norway,NOR,2020-06-15,38.1
Norway,NOR,2020-06-16,38.1
Norway,NOR,2020-06-17,38.1
Norway,NOR,2020-06-18,38.1
Norway,NOR,2020-06-19,38.1
Norway,NOR,2020-06-20,38.1
Norway,NOR,2020-06-21,38.1
Norway,NOR,2020-06-22,38.1
Norway,NOR,2020-06-23,38.1
Norway,NOR,2020-06-24,38.1
Norway,NOR,2020-06-25,38.1
Norway,NOR,2020-06-26,38.1
Norway,NOR,2020-06-27,38.1
Norway,NOR,2020-06-28,38.1
Norway,NOR,2020-06-29,38.1
Norway,NOR,2020-06-30,38.1
Norway,NOR,2020-07-01,38.1
Norway,NOR,2020-07-02,38.1
Norway,NOR,2020-07-03,38.1
Norway,NOR,2020-07-04,38.1
Norway,NOR,2020-07-05,38.1
Norway,NOR,2020-07-06,38.1
Norway,NOR,2020-07-07,38.1
Norway,NOR,2020-07-08,38.1
Norway,NOR,2020-07-09,38.1
Norway,NOR,2020-07-10,38.1
Norway,NOR,2020-07-11,38.1
Norway,NOR,2020-07-12,38.1
Norway,NOR,2020-07-13,38.1
Norway,NOR,2020-07-14,38.1
Norway,NOR,2020-07-15,38.1
Norway,NOR,2020-07-16,38.1
Norway,NOR,2020-07-17,38.1
Norway,NOR,2020-07-18,38.1
Norway,NOR,2020-07-19,38.1
Norway,NOR,2020-07-20,38.1
Norway,NOR,2020-07-21,38.1
Norway,NOR,2020-07-22,38.1
Norway,NOR,2020-07-23,38.1
Norway,NOR,2020-07-24,38.1
Norway,NOR,2020-07-25,38.1
Norway,NOR,2020-07-26,38.1
Norway,NOR,2020-07-27,38.1
Norway,NOR,2020-07-28,38.1
Norway,NOR,2020-07-29,38.1
Norway,NOR,2020-07-30,38.1
Norway,NOR,2020-07-31,38.1
Norway,NOR,2020-08-01,38.1
Norway,NOR,2020-08-02,38.1
Norway,NOR,2020-08-03,38.1
Norway,NOR,2020-08-04,38.1
Norway,NOR,2020-08-05,38.1
Norway,NOR,2020-08-06,38.1
Norway,NOR,2020-08-07,38.1
Norway,NOR,2020-08-08,38.1
Norway,NOR,2020-08-09,38.1
Norway,NOR,2020-08-10,38.1
Norway,NOR,2020-08-11,38.1
Norway,NOR,2020-08-12,38.1
Norway,NOR,2020-08-13,38.1
Norway,NOR,2020-08-14,39.88
Norway,NOR,2020-08-15,39.88
Norway,NOR,2020-08-16,39.88
Norway,NOR,2020-08-17,39.88
Norway,NOR,2020-08-18,39.88
Norway,NOR,2020-08-19,39.88
Norway,NOR,2020-08-20,39.88
Norway,NOR,2020-08-21,38.1
Norway,NOR,2020-08-22,38.1
Norway,NOR,2020-08-23,38.1
Norway,NOR,2020-08-24,38.1
Norway,NOR,2020-08-25,38.1
Norway,NOR,2020-08-26,38.1
Norway,NOR,2020-08-27,38.1
Norway,NOR,2020-08-28,38.1
Norway,NOR,2020-08-29,38.1
Norway,NOR,2020-08-30,38.1
Norway,NOR,2020-08-31,38.1
Norway,NOR,2020-09-01,38.1
Norway,NOR,2020-09-02,38.1
Norway,NOR,2020-09-03,38.1
Norway,NOR,2020-09-04,38.1
Norway,NOR,2020-09-05,38.1
Norway,NOR,2020-09-06,38.1
Norway,NOR,2020-09-07,38.1
Norway,NOR,2020-09-08,38.1
Norway,NOR,2020-09-09,38.1
Norway,NOR,2020-09-10,38.1
Norway,NOR,2020-09-11,38.1
Norway,NOR,2020-09-12,38.1
Norway,NOR,2020-09-13,38.1
Norway,NOR,2020-09-14,38.1
Norway,NOR,2020-09-15,38.1
Norway,NOR,2020-09-16,38.1
Norway,NOR,2020-09-17,38.1
Norway,NOR,2020-09-18,38.1
Norway,NOR,2020-09-19,38.1
Norway,NOR,2020-09-20,38.1
Norway,NOR,2020-09-21,34.52
Norway,NOR,2020-09-22,34.52
Norway,NOR,2020-09-23,34.52
Norway,NOR,2020-09-24,34.52
Norway,NOR,2020-09-25,34.52
Norway,NOR,2020-09-26,34.52
Norway,NOR,2020-09-27,34.52
Norway,NOR,2020-09-28,34.52
Norway,NOR,2020-09-29,34.52
Norway,NOR,2020-09-30,34.52
Norway,NOR,2020-10-01,34.52
Norway,NOR,2020-10-02,34.52
Norway,NOR,2020-10-03,34.52
Norway,NOR,2020-10-04,34.52
Norway,NOR,2020-10-05,34.52
Norway,NOR,2020-10-06,34.52
Norway,NOR,2020-10-07,34.52
Norway,NOR,2020-10-08,34.52
Norway,NOR,2020-10-09,34.52
Norway,NOR,2020-10-10,34.52
Norway,NOR,2020-10-11,34.52
Norway,NOR,2020-10-12,34.52
Norway,NOR,2020-10-13,34.52
Norway,NOR,2020-10-14,34.52
Norway,NOR,2020-10-15,34.52
Norway,NOR,2020-10-16,34.52
Norway,NOR,2020-10-17,34.52
Norway,NOR,2020-10-18,34.52
Norway,NOR,2020-10-19,34.52
Norway,NOR,2020-10-20,33.63
Norway,NOR,2020-10-21,33.63
Norway,NOR,2020-10-22,33.63
Norway,NOR,2020-10-23,33.63
Norway,NOR,2020-10-24,33.63
Norway,NOR,2020-10-25,33.63
Norway,NOR,2020-10-26,40.77
Norway,NOR,2020-10-27,42.56
Norway,NOR,2020-10-28,42.56
Norway,NOR,2020-10-29,42.56
Norway,NOR,2020-10-30,42.56
Norway,NOR,2020-10-31,42.56
Norway,NOR,2020-11-01,42.56
Norway,NOR,2020-11-02,42.56
Norway,NOR,2020-11-03,42.56
Norway,NOR,2020-11-04,42.56
Norway,NOR,2020-11-05,48.51
Norway,NOR,2020-11-06,48.51
Norway,NOR,2020-11-07,48.51
Norway,NOR,2020-11-08,48.51
Norway,NOR,2020-11-09,49.7
Norway,NOR,2020-11-10,49.7
Norway,NOR,2020-11-11,50.6
Norway,NOR,2020-11-12,50.6
Norway,NOR,2020-11-13,50.6
Norway,NOR,2020-11-14,50.6
Norway,NOR,2020-11-15,50.6
Norway,NOR,2020-11-16,50.6
Norway,NOR,2020-11-17,50.6
Norway,NOR,2020-11-18,50.6
Norway,NOR,2020-11-19,50.6
Norway,NOR,2020-11-20,50.6
Norway,NOR,2020-11-21,50.6
Norway,NOR,2020-11-22,50.6
Norway,NOR,2020-11-23,50.6
Norway,NOR,2020-11-24,50.6
Norway,NOR,2020-11-25,50.6
Norway,NOR,2020-11-26,50.6
Norway,NOR,2020-11-27,50.6
Norway,NOR,2020-11-28,50.6
Norway,NOR,2020-11-29,50.6
Norway,NOR,2020-11-30,50.6
Norway,NOR,2020-12-01,50.6
Norway,NOR,2020-12-02,50.6
Norway,NOR,2020-12-03,55.36
Norway,NOR,2020-12-04,55.36
Norway,NOR,2020-12-05,55.36
Norway,NOR,2020-12-06,55.36
Norway,NOR,2020-12-07,55.36
Norway,NOR,2020-12-08,55.36
Norway,NOR,2020-12-09,55.36
Norway,NOR,2020-12-10,55.36
Norway,NOR,2020-12-11,55.36
Norway,NOR,2020-12-12,55.36
Norway,NOR,2020-12-13,55.36
Norway,NOR,2020-12-14,55.36
Norway,NOR,2020-12-15,55.36
Norway,NOR,2020-12-16,55.36
Norway,NOR,2020-12-17,55.36
Norway,NOR,2020-12-18,56.79
Norway,NOR,2020-12-19,56.79
Norway,NOR,2020-12-20,56.79
Norway,NOR,2020-12-21,56.79
Norway,NOR,2020-12-22,56.79
Norway,NOR,2020-12-23,56.79
Norway,NOR,2020-12-24,56.79
Norway,NOR,2020-12-25,56.79
Norway,NOR,2020-12-26,56.79
Norway,NOR,2020-12-27,56.79
Norway,NOR,2020-12-28,56.79
Norway,NOR,2020-12-29,56.79
Norway,NOR,2020-12-30,56.79
Norway,NOR,2020-12-31,56.79
Norway,NOR,2021-01-01,56.79
Norway,NOR,2021-01-02,56.79
Norway,NOR,2021-01-03,56.79
Norway,NOR,2021-01-04,60.06
Norway,NOR,2021-01-05,60.06
Norway,NOR,2021-01-06,60.06
Norway,NOR,2021-01-07,61.49
Norway,NOR,2021-01-08,61.49
Norway,NOR,2021-01-09,61.49
Norway,NOR,2021-01-10,61.49
Norway,NOR,2021-01-11,61.49
Norway,NOR,2021-01-12,61.49
Norway,NOR,2021-01-13,61.49
Norway,NOR,2021-01-14,61.49
Norway,NOR,2021-01-15,61.49
Norway,NOR,2021-01-16,65.06
Norway,NOR,2021-01-17,65.06
Norway,NOR,2021-01-18,65.06
Norway,NOR,2021-01-19,65.06
Norway,NOR,2021-01-20,65.06
Norway,NOR,2021-01-21,65.06
Norway,NOR,2021-01-22,65.06
Norway,NOR,2021-01-23,67.44
Norway,NOR,2021-01-24,67.44
Norway,NOR,2021-01-25,67.44
Norway,NOR,2021-01-26,67.44
Norway,NOR,2021-01-27,67.44
Norway,NOR,2021-01-28,67.44
Norway,NOR,2021-01-29,69.23
Norway,NOR,2021-01-30,69.23
Norway,NOR,2021-01-31,69.23
Norway,NOR,2021-02-01,69.23
Norway,NOR,2021-02-02,69.23
Norway,NOR,2021-02-03,69.23
Norway,NOR,2021-02-04,69.23
Norway,NOR,2021-02-05,69.23
Norway,NOR,2021-02-06,69.23
Norway,NOR,2021-02-07,69.23
Norway,NOR,2021-02-08,69.23
Norway,NOR,2021-02-09,69.23
Norway,NOR,2021-02-10,69.23
Norway,NOR,2021-02-11,69.23
Norway,NOR,2021-02-12,69.23
Norway,NOR,2021-02-13,69.23
Norway,NOR,2021-02-14,69.23
Norway,NOR,2021-02-15,69.23
Norway,NOR,2021-02-16,69.23
Norway,NOR,2021-02-17,69.23
Norway,NOR,2021-02-18,69.23
Norway,NOR,2021-02-19,69.23
Norway,NOR,2021-02-20,69.23
Norway,NOR,2021-02-21,69.23
Norway,NOR,2021-02-22,68.04
Norway,NOR,2021-02-23,65.65
Norway,NOR,2021-02-24,65.65
Norway,NOR,2021-02-25,65.65
Norway,NOR,2021-02-26,65.65
Norway,NOR,2021-02-27,65.65
Norway,NOR,2021-02-28,65.65
Norway,NOR,2021-03-01,65.65
Norway,NOR,2021-03-02,66.85
Norway,NOR,2021-03-03,66.85
Norway,NOR,2021-03-04,66.85
Norway,NOR,2021-03-05,66.85
Norway,NOR,2021-03-06,66.85
Norway,NOR,2021-03-07,66.85
Norway,NOR,2021-03-08,66.85
Norway,NOR,2021-03-09,66.85
Norway,NOR,2021-03-10,66.85
Norway,NOR,2021-03-11,66.85
Norway,NOR,2021-03-12,66.85
Norway,NOR,2021-03-13,68.27
Norway,NOR,2021-03-14,68.27
Norway,NOR,2021-03-15,68.27
Norway,NOR,2021-03-16,69.46
Norway,NOR,2021-03-17,69.46
Norway,NOR,2021-03-18,70.65
Norway,NOR,2021-03-19,70.65
Norway,NOR,2021-03-20,70.65
Norway,NOR,2021-03-21,70.65
Norway,NOR,2021-03-22,70.65
Norway,NOR,2021-03-23,70.65
Norway,NOR,2021-03-24,70.65
Norway,NOR,2021-03-25,71.55
Norway,NOR,2021-03-26,71.55
Norway,NOR,2021-03-27,71.55
Norway,NOR,2021-03-28,71.55
Norway,NOR,2021-03-29,71.55
Norway,NOR,2021-03-30,71.55
Norway,NOR,2021-03-31,71.55
Norway,NOR,2021-04-01,71.55
Norway,NOR,2021-04-02,71.55
Norway,NOR,2021-04-03,71.55
Norway,NOR,2021-04-04,71.55
Norway,NOR,2021-04-05,71.55
Norway,NOR,2021-04-06,71.55
Norway,NOR,2021-04-07,71.55
Norway,NOR,2021-04-08,71.55
Norway,NOR,2021-04-09,71.55
Norway,NOR,2021-04-10,71.55
Norway,NOR,2021-04-11,71.55
Norway,NOR,2021-04-12,71.55
Norway,NOR,2021-04-13,71.55
Norway,NOR,2021-04-14,71.55
Norway,NOR,2021-04-15,71.55
Norway,NOR,2021-04-16,69.76
Norway,NOR,2021-04-17,69.76
Norway,NOR,2021-04-18,69.76
Norway,NOR,2021-04-19,69.76
Norway,NOR,2021-04-20,69.76
Norway,NOR,2021-04-21,69.76
Norway,NOR,2021-04-22,69.76
Norway,NOR,2021-04-23,69.76
Norway,NOR,2021-04-24,69.76
Norway,NOR,2021-04-25,69.76
Norway,NOR,2021-04-26,69.76
Norway,NOR,2021-04-27,67.98
Norway,NOR,2021-04-28,67.98
Norway,NOR,2021-04-29,67.98
Norway,NOR,2021-04-30,67.98
Norway,NOR,2021-05-01,67.98
Norway,NOR,2021-05-02,67.98
Norway,NOR,2021-05-03,67.98
Norway,NOR,2021-05-04,67.98
Norway,NOR,2021-05-05,67.98
Norway,NOR,2021-05-06,64.4
Norway,NOR,2021-05-07,65.6
Norway,NOR,2021-05-08,65.6
Norway,NOR,2021-05-09,65.6
Norway,NOR,2021-05-10,65.6
Norway,NOR,2021-05-11,65.6
Norway,NOR,2021-05-12,65.6
Norway,NOR,2021-05-13,65.6
Norway,NOR,2021-05-14,65.6
Norway,NOR,2021-05-15,65.6
Norway,NOR,2021-05-16,65.6
Norway,NOR,2021-05-17,65.6
Norway,NOR,2021-05-18,64.4
Norway,NOR,2021-05-19,64.4
Norway,NOR,2021-05-20,64.4
Norway,NOR,2021-05-21,64.4
Norway,NOR,2021-05-22,63.51
Norway,NOR,2021-05-23,63.51
Norway,NOR,2021-05-24,63.51
Norway,NOR,2021-05-25,63.51
Norway,NOR,2021-05-26,61.73
Norway,NOR,2021-05-27,58.15
Norway,NOR,2021-05-28,59.58
Norway,NOR,2021-05-29,59.58
Norway,NOR,2021-05-30,59.58
Norway,NOR,2021-05-31,59.58
Norway,NOR,2021-06-01,59.58
Norway,NOR,2021-06-02,59.58
Norway,NOR,2021-06-03,59.58
Norway,NOR,2021-06-04,59.58
Norway,NOR,2021-06-05,59.58
Norway,NOR,2021-06-06,59.58
Norway,NOR,2021-06-07,59.58
Norway,NOR,2021-06-08,59.58
Norway,NOR,2021-06-09,59.58
Norway,NOR,2021-06-10,59.58
Norway,NOR,2021-06-11,59.58
Norway,NOR,2021-06-12,59.58
Norway,NOR,2021-06-13,59.58
Norway,NOR,2021-06-14,59.58
Norway,NOR,2021-06-15,59.58
Norway,NOR,2021-06-16,59.58
Norway,NOR,2021-06-17,59.58
Norway,NOR,2021-06-18,59.58
Norway,NOR,2021-06-19,59.58
Norway,NOR,2021-06-20,59.58
Norway,NOR,2021-06-21,59.58
Norway,NOR,2021-06-22,59.58
Norway,NOR,2021-06-23,59.58
Norway,NOR,2021-06-24,59.58
Norway,NOR,2021-06-25,59.58
Norway,NOR,2021-06-26,59.58
Norway,NOR,2021-06-27,59.58
Norway,NOR,2021-06-28,59.58
Norway,NOR,2021-06-29,59.58
Norway,NOR,2021-06-30,59.58
Norway,NOR,2021-07-01,59.58
Norway,NOR,2021-07-02,59.58
Norway,NOR,2021-07-03,57.8
Norway,NOR,2021-07-04,57.8
Norway,NOR,2021-07-05,57.8
Norway,NOR,2021-07-06,57.8
Norway,NOR,2021-07-07,57.8
Norway,NOR,2021-07-08,57.8
Norway,NOR,2021-07-09,57.8
Norway,NOR,2021-07-10,57.8
Norway,NOR,2021-07-11,57.8
Norway,NOR,2021-07-12,57.8
Norway,NOR,2021-07-13,57.8
Norway,NOR,2021-07-14,57.8
Norway,NOR,2021-07-15,57.8
Norway,NOR,2021-07-16,57.8
Norway,NOR,2021-07-17,57.8
Norway,NOR,2021-07-18,57.8
Norway,NOR,2021-07-19,57.8
Norway,NOR,2021-07-20,55.42
Norway,NOR,2021-07-21,55.42
Norway,NOR,2021-07-22,55.42
Norway,NOR,2021-07-23,55.42
Norway,NOR,2021-07-24,55.42
Norway,NOR,2021-07-25,55.42
Norway,NOR,2021-07-26,55.42
Norway,NOR,2021-07-27,55.42
Norway,NOR,2021-07-28,55.42
Norway,NOR,2021-07-29,55.42
Norway,NOR,2021-07-30,55.42
Norway,NOR,2021-07-31,55.42
Norway,NOR,2021-08-01,55.42
Norway,NOR,2021-08-02,55.42
Norway,NOR,2021-08-03,55.42
Norway,NOR,2021-08-04,55.42
Norway,NOR,2021-08-05,55.42
Norway,NOR,2021-08-06,55.42
Norway,NOR,2021-08-07,56.85
Norway,NOR,2021-08-08,56.85
Norway,NOR,2021-08-09,56.85
Norway,NOR,2021-08-10,56.85
Norway,NOR,2021-08-11,56.85
Norway,NOR,2021-08-12,56.85
Norway,NOR,2021-08-13,51.49
Norway,NOR,2021-08-14,51.49
Norway,NOR,2021-08-15,51.49
Norway,NOR,2021-08-16,51.49
Norway,NOR,2021-08-17,51.49
Norway,NOR,2021-08-18,51.49
Norway,NOR,2021-08-19,51.49
Norway,NOR,2021-08-20,51.49
Norway,NOR,2021-08-21,54.76
Norway,NOR,2021-08-22,54.76
Norway,NOR,2021-08-23,54.76
Norway,NOR,2021-08-24,54.76
Norway,NOR,2021-08-25,54.76
Norway,NOR,2021-08-26,54.76
Norway,NOR,2021-08-27,54.76
Norway,NOR,2021-08-28,54.76
Norway,NOR,2021-08-29,54.76
Norway,NOR,2021-08-30,54.76
Norway,NOR,2021-08-31,54.76
Norway,NOR,2021-09-01,54.76
Norway,NOR,2021-09-02,54.76
Norway,NOR,2021-09-03,54.76
Norway,NOR,2021-09-04,54.76
Norway,NOR,2021-09-05,54.76
Norway,NOR,2021-09-06,54.76
Norway,NOR,2021-09-07,54.76
Norway,NOR,2021-09-08,54.76
Norway,NOR,2021-09-09,54.76
Norway,NOR,2021-09-10,54.76
Norway,NOR,2021-09-11,54.76
Norway,NOR,2021-09-12,54.76
Norway,NOR,2021-09-13,54.76
Norway,NOR,2021-09-14,54.76
Norway,NOR,2021-09-15,54.76
Norway,NOR,2021-09-16,54.76
Norway,NOR,2021-09-17,52.98
Norway,NOR,2021-09-18,52.98
Norway,NOR,2021-09-19,52.98
Norway,NOR,2021-09-20,52.98
Norway,NOR,2021-09-21,52.98
Norway,NOR,2021-09-22,52.98
Norway,NOR,2021-09-23,52.98
Norway,NOR,2021-09-24,52.98
Norway,NOR,2021-09-25,35.71
Norway,NOR,2021-09-26,35.71
Norway,NOR,2021-09-27,35.71
Norway,NOR,2021-09-28,35.71
Norway,NOR,2021-09-29,35.71
Norway,NOR,2021-09-30,35.71
Norway,NOR,2021-10-01,35.71
Norway,NOR,2021-10-02,35.71
Norway,NOR,2021-10-03,35.71
Norway,NOR,2021-10-04,35.71
Norway,NOR,2021-10-05,35.71
Norway,NOR,2021-10-06,35.71
Norway,NOR,2021-10-07,35.71
Norway,NOR,2021-10-08,35.71
Norway,NOR,2021-10-09,35.71
Norway,NOR,2021-10-10,35.71
Norway,NOR,2021-10-11,35.71
Norway,NOR,2021-10-12,35.71
Norway,NOR,2021-10-13,35.71
Norway,NOR,2021-10-14,35.71
Norway,NOR,2021-10-15,35.71
Norway,NOR,2021-10-16,35.71
Norway,NOR,2021-10-17,35.71
Norway,NOR,2021-10-18,35.71
Norway,NOR,2021-10-19,35.71
Norway,NOR,2021-10-20,35.71
Norway,NOR,2021-10-21,35.71
Norway,NOR,2021-10-22,35.71
Norway,NOR,2021-10-23,35.71
Norway,NOR,2021-10-24,35.71
Norway,NOR,2021-10-25,35.71
Norway,NOR,2021-10-26,35.71
Norway,NOR,2021-10-27,35.71
Norway,NOR,2021-10-28,35.71
Norway,NOR,2021-10-29,35.71
Norway,NOR,2021-10-30,35.71
Norway,NOR,2021-10-31,35.71
Norway,NOR,2021-11-01,35.71
Norway,NOR,2021-11-02,35.71
Norway,NOR,2021-11-03,35.71
Norway,NOR,2021-11-04,35.71
Norway,NOR,2021-11-05,35.71
Norway,NOR,2021-11-06,35.71
Norway,NOR,2021-11-07,35.71
Norway,NOR,2021-11-08,35.71
Norway,NOR,2021-11-09,35.71
Norway,NOR,2021-11-10,35.71
Norway,NOR,2021-11-11,35.71
Norway,NOR,2021-11-12,35.71
Norway,NOR,2021-11-13,39.29
Norway,NOR,2021-11-14,39.29
Norway,NOR,2021-11-15,39.29
Norway,NOR,2021-11-16,39.29
Norway,NOR,2021-11-17,39.29
Norway,NOR,2021-11-18,39.29
Norway,NOR,2021-11-19,39.29
Norway,NOR,2021-11-20,39.29
Norway,NOR,2021-11-21,39.29
Norway,NOR,2021-11-22,39.29
Norway,NOR,2021-11-23,39.29
Norway,NOR,2021-11-24,39.29
Norway,NOR,2021-11-25,39.29
Norway,NOR,2021-11-26,39.29
Norway,NOR,2021-11-27,41.07
Norway,NOR,2021-11-28,41.07
Norway,NOR,2021-11-29,41.07
Norway,NOR,2021-11-30,41.07
Norway,NOR,2021-12-01,41.07
Norway,NOR,2021-12-02,41.07
Norway,NOR,2021-12-03,47.62
Norway,NOR,2021-12-04,47.62
Norway,NOR,2021-12-05,47.62
Norway,NOR,2021-12-06,47.62
Norway,NOR,2021-12-07,47.62
Norway,NOR,2021-12-08,47.62
Norway,NOR,2021-12-09,52.38
Norway,NOR,2021-12-10,52.38
Norway,NOR,2021-12-11,52.38
Norway,NOR,2021-12-12,52.38
Norway,NOR,2021-12-13,52.38
Norway,NOR,2021-12-14,52.38
Norway,NOR,2021-12-15,61.31
Norway,NOR,2021-12-16,61.31
Norway,NOR,2021-12-17,61.31
Norway,NOR,2021-12-18,61.31
Norway,NOR,2021-12-19,61.31
Norway,NOR,2021-12-20,61.31
Norway,NOR,2021-12-21,61.31
Norway,NOR,2021-12-22,59.52
Norway,NOR,2021-12-23,59.52
Norway,NOR,2021-12-24,59.52
Norway,NOR,2021-12-25,59.52
Norway,NOR,2021-12-26,59.52
Norway,NOR,2021-12-27,59.52
Norway,NOR,2021-12-28,59.52
Norway,NOR,2021-12-29,59.52
Norway,NOR,2021-12-30,59.52
Norway,NOR,2021-12-31,59.52
Norway,NOR,2022-01-01,59.52
Norway,NOR,2022-01-02,59.52
Norway,NOR,2022-01-03,59.52
Norway,NOR,2022-01-04,59.52
Norway,NOR,2022-01-05,59.52
Norway,NOR,2022-01-06,59.52
Norway,NOR,2022-01-07,59.52
Norway,NOR,2022-01-08,59.52
Norway,NOR,2022-01-09,59.52
Norway,NOR,2022-01-10,59.52
Norway,NOR,2022-01-11,59.52
Norway,NOR,2022-01-12,59.52
Norway,NOR,2022-01-13,59.52
Norway,NOR,2022-01-14,57.14
Norway,NOR,2022-01-15,57.14
Norway,NOR,2022-01-16,57.14
Norway,NOR,2022-01-17,57.14
Norway,NOR,2022-01-18,57.14
Norway,NOR,2022-01-19,57.14
Norway,NOR,2022-01-20,57.14
Norway,NOR,2022-01-21,57.14
Norway,NOR,2022-01-22,57.14
Norway,NOR,2022-01-23,57.14
Norway,NOR,2022-01-24,57.14
Norway,NOR,2022-01-25,57.14
Norway,NOR,2022-01-26,55.36
Norway,NOR,2022-01-27,55.36
Norway,NOR,2022-01-28,55.36
Norway,NOR,2022-01-29,55.36
Norway,NOR,2022-01-30,55.36
Norway,NOR,2022-01-31,55.36
Norway,NOR,2022-02-01,42.26
Norway,NOR,2022-02-02,42.26
Norway,NOR,2022-02-03,42.26
Norway,NOR,2022-02-04,42.26
Norway,NOR,2022-02-05,42.26
Norway,NOR,2022-02-06,42.26
Norway,NOR,2022-02-07,42.26
Norway,NOR,2022-02-08,42.26
Norway,NOR,2022-02-09,42.26
Norway,NOR,2022-02-10,42.26
Norway,NOR,2022-02-11,42.26
Norway,NOR,2022-02-12,26.19
Norway,NOR,2022-02-13,26.19
Norway,NOR,2022-02-14,26.19
Norway,NOR,2022-02-15,26.19
Norway,NOR,2022-02-16,26.19
Norway,NOR,2022-02-17,26.19
Norway,NOR,2022-02-18,24.4
Norway,NOR,2022-02-19,24.4
Norway,NOR,2022-02-20,24.4
Norway,NOR,2022-02-21,24.4
Norway,NOR,2022-02-22,24.4
Norway,NOR,2022-02-23,24.4
Norway,NOR,2022-02-24,24.4
Norway,NOR,2022-02-25,24.4
Norway,NOR,2022-02-26,24.4
Norway,NOR,2022-02-27,24.4
Norway,NOR,2022-02-28,24.4
Norway,NOR,2022-03-01,24.4
Norway,NOR,2022-03-02,24.4
Norway,NOR,2022-03-03,24.4
Norway,NOR,2022-03-04,24.4
Norway,NOR,2022-03-05,24.4
Norway,NOR,2022-03-06,24.4
Norway,NOR,2022-03-07,24.4
Norway,NOR,2022-03-08,24.4
Norway,NOR,2022-03-09,24.4
Norway,NOR,2022-03-10,24.4
Norway,NOR,2022-03-11,24.4
Norway,NOR,2022-03-12,24.4
Norway,NOR,2022-03-13,24.4
Norway,NOR,2022-03-14,24.4
Norway,NOR,2022-03-15,24.4
Norway,NOR,2022-03-16,24.4
